day,symbol,avg_entity_sentiment,avg_event_sentiment,avg_story_traffic,avg_event_relevance
2015-11-28T00:00:00.000-05,MSFT,34.6801,38.005,146028639.9,78.0138
2015-11-29T00:00:00.000-05,MSFT,21.5045,21.4317,321270865.2,74.7869
2015-11-30T00:00:00.000-05,MSFT,33.4537,33.3971,132469948.2,82.8003
2015-12-01T00:00:00.000-05,MSFT,30.0208,30.1901,162744527.8,82.2557
2015-12-02T00:00:00.000-05,MSFT,28.5183,28.6082,153392095.3,78.7748
2015-12-03T00:00:00.000-05,MSFT,24.9307,24.9861,145680611.2,80.0698
2015-12-04T00:00:00.000-05,MSFT,20.2325,19.9573,178880256.8,81.5298
2015-12-05T00:00:00.000-05,MSFT,25.7116,25.8767,111476322.3,69.7931
2015-12-06T00:00:00.000-05,MSFT,32.8013,33.0575,140735548,71.265
2015-12-07T00:00:00.000-05,MSFT,26.4062,26.2736,195542363.4,78.0253
2015-12-08T00:00:00.000-05,MSFT,29.0309,29.27,189585655.1,77.978
2015-12-09T00:00:00.000-05,MSFT,30.2958,30.3023,193851009.1,78.9209
2015-12-10T00:00:00.000-05,MSFT,29.6976,30.0772,365191030.1,82.3467
2015-12-11T00:00:00.000-05,MSFT,33.3918,33.3846,289693135.2,80.1115
2015-12-12T00:00:00.000-05,MSFT,22.9213,22.2686,348998415.4,84.5022
2015-12-13T00:00:00.000-05,MSFT,26.7838,26.5828,482529751.3,82.5648
2015-12-14T00:00:00.000-05,MSFT,21.2648,21.2617,289435839.2,81.452
2015-12-15T00:00:00.000-05,MSFT,26.688,27.2824,416531055.1,82.8824
2015-12-16T00:00:00.000-05,MSFT,26.0716,26.1819,314451612.9,82.4355
2015-12-17T00:00:00.000-05,MSFT,29.4372,29.2834,364592392.4,83.4358
2015-12-18T00:00:00.000-05,MSFT,21.0423,20.5812,221400159.9,78.56
2015-12-19T00:00:00.000-05,MSFT,19.6089,18.4706,208657348,73.333
2015-12-20T00:00:00.000-05,MSFT,16.9112,17.2739,205088471.4,86.4553
2015-12-21T00:00:00.000-05,MSFT,22.4011,22.1405,237945249.6,75.6418
2015-12-22T00:00:00.000-05,MSFT,18.4856,18.8481,214387487.5,81.9358
2015-12-23T00:00:00.000-05,MSFT,27.7505,28.4616,345073357.3,80.9579
2015-12-24T00:00:00.000-05,MSFT,23.2779,23.1891,282624144.2,82.7961
2015-12-25T00:00:00.000-05,MSFT,31.2473,31.131,180196397.7,87.401
2015-12-26T00:00:00.000-05,MSFT,25.3582,25.1467,224482640.4,73.3496
2015-12-27T00:00:00.000-05,MSFT,18.8083,19.2034,217313564.7,83.1343
2015-12-28T00:00:00.000-05,MSFT,43.7198,44.4045,150765035.7,77.4845
2015-12-29T00:00:00.000-05,MSFT,28.8206,29.4056,212456912.1,80.5204
2015-12-30T00:00:00.000-05,MSFT,19.3581,19.9463,239744390.7,81.2041
2015-12-31T00:00:00.000-05,MSFT,7.992,7.1796,200784306.9,74.7947
2016-01-01T00:00:00.000-05,MSFT,12.5334,12.2102,258446838.4,74.2976
2016-01-02T00:00:00.000-05,MSFT,19.199,19.294,211909890.6,73.4315
2016-01-03T00:00:00.000-05,MSFT,17.2239,18.0832,174276960.9,82.6907
2016-01-04T00:00:00.000-05,MSFT,20.6923,20.8782,268893590,79.3576
2016-01-05T00:00:00.000-05,MSFT,23.7572,23.2845,246191026.7,82.2028
2016-01-06T00:00:00.000-05,MSFT,18.9632,18.5442,270792136.1,81.9671
2016-01-07T00:00:00.000-05,MSFT,7.9978,8.1022,168720606.4,80.2891
2016-01-08T00:00:00.000-05,MSFT,17.6017,18.2617,316596867.6,80.0576
2016-01-09T00:00:00.000-05,MSFT,16.7801,17.912,302738138.1,79.1796
2016-01-10T00:00:00.000-05,MSFT,22.3981,23.0646,292289615.8,81.0578
2016-01-11T00:00:00.000-05,MSFT,30.6574,30.2708,334755021.7,81.444
2016-01-12T00:00:00.000-05,MSFT,29.8043,29.5615,197750079,80.0576
2016-01-13T00:00:00.000-05,MSFT,24.9631,25.315,348649885.2,81.0259
2016-01-14T00:00:00.000-05,MSFT,23.5778,24.3915,251775433.3,80.2317
2016-01-15T00:00:00.000-05,MSFT,14.7256,14.8557,170518956.1,80.3938
2016-01-16T00:00:00.000-05,MSFT,18.031,18.0102,149815235.5,85.5834
2016-01-17T00:00:00.000-05,MSFT,20.6944,21.2097,147796476.7,88.3942
2016-01-18T00:00:00.000-05,MSFT,24.2094,23.8855,268696005.1,83.2387
2016-01-19T00:00:00.000-05,MSFT,27.7966,27.6097,277513009.2,79.4884
2016-01-20T00:00:00.000-05,MSFT,23.9038,24.1032,235271381.2,81.895
2016-01-21T00:00:00.000-05,MSFT,21.6725,21.8087,248875316.5,82.5985
2016-01-22T00:00:00.000-05,MSFT,16.8143,16.6091,185785626.3,85.0607
2016-01-23T00:00:00.000-05,MSFT,21.2648,21.054,347131824.1,80.91
2016-01-24T00:00:00.000-05,MSFT,18.056,18.7126,227408400.2,79.8758
2016-01-25T00:00:00.000-05,MSFT,25.8833,25.8288,275836581.3,82.757
2016-01-26T00:00:00.000-05,MSFT,29.8357,30.1013,199222883,81.5451
2016-01-27T00:00:00.000-05,MSFT,28.1555,28.0593,271529613.8,81.2807
2016-01-28T00:00:00.000-05,MSFT,15.6506,16.4158,179007014.6,80.1506
2016-01-29T00:00:00.000-05,MSFT,17.6902,17.6442,214270599.3,83.6107
2016-01-30T00:00:00.000-05,MSFT,21.2191,21.1204,170987220.8,81.8276
2016-01-31T00:00:00.000-05,MSFT,21.3645,21.6335,239307963.8,84.3286
2016-02-01T00:00:00.000-05,MSFT,23.4888,22.6876,224646512.9,81.5392
2016-02-02T00:00:00.000-05,MSFT,27.3144,29.6356,226601130.1,78.091
2016-02-03T00:00:00.000-05,MSFT,32.5436,32.4483,100218513.5,76.9809
2016-02-04T00:00:00.000-05,MSFT,20.5586,19.5426,239818655.4,72.0932
2016-02-05T00:00:00.000-05,MSFT,27.3705,27.7506,152587370.4,77.7283
2016-02-06T00:00:00.000-05,MSFT,27.3234,29.9582,141104927.6,79.4688
2016-02-07T00:00:00.000-05,MSFT,31.9354,36.7887,204881019.9,78.6357
2016-02-08T00:00:00.000-05,MSFT,29.8371,30.2653,203749236.7,82.2292
2016-02-09T00:00:00.000-05,MSFT,27.5858,27.7232,232173536.3,80.1702
2016-02-10T00:00:00.000-05,MSFT,23.9789,24.2052,263434421.9,79.7612
2016-02-11T00:00:00.000-05,MSFT,25.5596,25.7003,200561421,79.6261
2016-02-12T00:00:00.000-05,MSFT,27.0203,26.921,125243058.6,81.2082
2016-02-13T00:00:00.000-05,MSFT,15.2093,15.3684,118565855.2,81.0294
2016-02-14T00:00:00.000-05,MSFT,21.1457,20.9117,217968902.9,80.8952
2016-02-15T00:00:00.000-05,MSFT,21.7962,21.5564,208863036,81.1975
2016-02-16T00:00:00.000-05,MSFT,28.318,28.1915,225761905.6,81.6852
2016-02-17T00:00:00.000-05,MSFT,31.2218,31.5805,265890711.9,83.7718
2016-02-18T00:00:00.000-05,MSFT,34.5581,34.8454,125939369.5,83.248
2016-02-19T00:00:00.000-05,MSFT,27.2926,27.0511,111322420.1,83.3514
2016-02-20T00:00:00.000-05,MSFT,27.9629,28.6832,114850672.1,81.1561
2016-02-21T00:00:00.000-05,MSFT,6.4405,5.24,182961865,84.5257
2016-02-22T00:00:00.000-05,MSFT,27.1794,27.091,261866248.6,81.8291
2016-02-23T00:00:00.000-05,MSFT,25.7971,25.1705,322451476.4,82.8814
2016-02-24T00:00:00.000-05,MSFT,29.7174,29.5595,227929367.7,79.2168
2016-02-25T00:00:00.000-05,MSFT,27.9923,27.7727,196412005.9,75.547
2016-02-26T00:00:00.000-05,MSFT,18.2728,18.6581,274703529.6,76.8518
2016-02-27T00:00:00.000-05,MSFT,21.8996,21.6987,193762906.4,80.5764
2016-02-28T00:00:00.000-05,MSFT,17.3233,17.6823,136185039.5,77.2334
2016-02-29T00:00:00.000-05,MSFT,27.795,27.7782,265990315.2,77.4895
2016-03-01T00:00:00.000-05,MSFT,25.2305,25.2402,246516623.9,79.644
2016-03-02T00:00:00.000-05,MSFT,22.3808,22.3184,324666552.6,80.1412
2016-03-03T00:00:00.000-05,MSFT,33.3844,33.4037,143110989.8,80.1479
2016-03-04T00:00:00.000-05,MSFT,19.0873,19.2416,208288858.5,81.1367
2016-03-05T00:00:00.000-05,MSFT,12.5864,12.807,166561225.1,79.4112
2016-03-06T00:00:00.000-05,MSFT,23.8348,23.2012,236467714.6,78.1319
2016-03-07T00:00:00.000-05,MSFT,12.2836,12.2546,243007603.9,83.5404
2016-03-08T00:00:00.000-05,MSFT,16.3333,16.5892,290618813.7,81.0355
2016-03-09T00:00:00.000-05,MSFT,24.8826,24.746,314856858.5,78.5752
2016-03-10T00:00:00.000-05,MSFT,24.6244,24.3072,206911909.8,80.6562
2016-03-11T00:00:00.000-05,MSFT,18.8318,18.1764,260085524.9,82.1757
2016-03-12T00:00:00.000-05,MSFT,30.3449,28.126,144136913,80.7861
2016-03-13T00:00:00.000-05,MSFT,17.562,17.0236,282468467.7,80.3886
2016-03-14T00:00:00.000-04,MSFT,17.715,17.1239,163498574.7,81.9419
2016-03-15T00:00:00.000-04,MSFT,-4.7803,-7.7027,144964129.7,80.0772
2016-03-16T00:00:00.000-04,MSFT,26.0927,25.9904,157328203.5,78.2485
2016-03-17T00:00:00.000-04,MSFT,32.9486,32.854,192137714.7,76.9552
2016-03-18T00:00:00.000-04,MSFT,29.8351,30.1457,204953689.1,80.998
2016-03-19T00:00:00.000-04,MSFT,11.9726,11.6292,176795169.4,80.644
2016-03-20T00:00:00.000-04,MSFT,25.9552,25.7433,144574350,77.2638
2016-03-21T00:00:00.000-04,MSFT,18.9856,17.6451,242341544.5,79.9734
2016-03-22T00:00:00.000-04,MSFT,21.1039,20.976,197065977,82.315
2016-03-23T00:00:00.000-04,MSFT,30.8236,31.1918,193051289.9,79.7894
2016-03-24T00:00:00.000-04,MSFT,13.6916,13.9207,535859142.1,85.0963
2016-03-25T00:00:00.000-04,MSFT,28.423,28.5948,843532121.5,84.0578
2016-03-26T00:00:00.000-04,MSFT,23.5237,23.5457,932819964.9,91.2148
2016-03-27T00:00:00.000-04,MSFT,31.5582,31.4868,1109126310,91.1134
2016-03-28T00:00:00.000-04,MSFT,29.1922,28.9066,561010001.4,85.0442
2016-03-29T00:00:00.000-04,MSFT,22.3077,22.2887,520502187.5,82.3386
2016-03-30T00:00:00.000-04,MSFT,22.0695,21.7123,267461893.2,83.5961
2016-03-31T00:00:00.000-04,MSFT,26.8851,26.8937,308340726,82.6296
2016-04-01T00:00:00.000-04,MSFT,24.948,24.5051,181437248.7,79.5136
2016-04-02T00:00:00.000-04,MSFT,25.0251,24.4239,237290803,85.5632
2016-04-03T00:00:00.000-04,MSFT,33.9737,33.6241,311406194.7,79.3894
2016-04-04T00:00:00.000-04,MSFT,30.4946,29.7073,285406946.3,77.6941
2016-04-05T00:00:00.000-04,MSFT,33.4718,33.5037,366392902,82.0518
2016-04-06T00:00:00.000-04,MSFT,25.7472,25.7315,304938695.7,81.0268
2016-04-07T00:00:00.000-04,MSFT,30.9672,30.6701,212497695.3,83.025
2016-04-08T00:00:00.000-04,MSFT,28.0216,27.4449,156900129,81.8412
2016-04-09T00:00:00.000-04,MSFT,21.2695,21.0493,182433357,81.8439
2016-04-10T00:00:00.000-04,MSFT,24.6644,24.6043,138818993.8,82.2522
2016-04-11T00:00:00.000-04,MSFT,21.7023,21.7765,307645936.5,83.4341
2016-04-12T00:00:00.000-04,MSFT,20.6777,19.8392,201567642.1,83.0446
2016-04-13T00:00:00.000-04,MSFT,22.4558,21.8967,150297066.9,83.3073
2016-04-14T00:00:00.000-04,MSFT,-18.7345,-18.3777,324711944.3,74.1412
2016-04-15T00:00:00.000-04,MSFT,-5.7251,-7.5897,170685369,70.1722
2016-04-16T00:00:00.000-04,MSFT,8.7495,9.2476,207687511.5,72.8218
2016-04-17T00:00:00.000-04,MSFT,21.548,22.3529,269232777.4,78.0507
2016-04-18T00:00:00.000-04,MSFT,25.8262,26.1156,475975879.9,81.1805
2016-04-19T00:00:00.000-04,MSFT,24.5902,24.139,280937594.6,81.1076
2016-04-20T00:00:00.000-04,MSFT,22.8883,23.0497,259858063.5,79.2702
2016-04-21T00:00:00.000-04,MSFT,18.3967,18.5333,355618176.3,85.807
2016-04-22T00:00:00.000-04,MSFT,10.738,10.8757,210636633.1,82.7833
2016-04-23T00:00:00.000-04,MSFT,9.4609,9.7739,142927290.3,83.2258
2016-04-24T00:00:00.000-04,MSFT,9.2118,10.1757,231852359.4,84.9618
2016-04-25T00:00:00.000-04,MSFT,23.5451,23.4767,297074058.3,82.6746
2016-04-26T00:00:00.000-04,MSFT,27.9643,28.1486,323878822.5,81.7951
2016-04-27T00:00:00.000-04,MSFT,27.8752,28.384,203020259,81.7928
2016-04-28T00:00:00.000-04,MSFT,27.8633,27.7212,224152020.8,82.7316
2016-04-29T00:00:00.000-04,MSFT,17.7969,17.9925,168735981.9,81.9612
2016-04-30T00:00:00.000-04,MSFT,13.7016,14.2666,160158415.1,85.0025
2016-05-01T00:00:00.000-04,MSFT,29.2904,29.1582,151052256.6,85.0539
2016-05-02T00:00:00.000-04,MSFT,21.9917,22.1039,253641315.8,80.6223
2016-05-03T00:00:00.000-04,MSFT,24.8858,24.114,201291057.6,81.1163
2016-05-04T00:00:00.000-04,MSFT,30.0609,30.4826,174804360.4,80.4148
2016-05-05T00:00:00.000-04,MSFT,17.1958,17.1982,170878257.7,77.4688
2016-05-06T00:00:00.000-04,MSFT,19.9971,20.1457,237391797,76.8214
2016-05-07T00:00:00.000-04,MSFT,3.2805,0.9214,111168874.7,74.8174
2016-05-08T00:00:00.000-04,MSFT,20.3427,19.8504,231464062.4,81.2945
2016-05-09T00:00:00.000-04,MSFT,27.8548,28.0325,253858798,79.4008
2016-05-10T00:00:00.000-04,MSFT,21.3564,21.2996,227339797.4,81.0587
2016-05-11T00:00:00.000-04,MSFT,0.3287,0.7064,242996262.7,80.4377
2016-05-12T00:00:00.000-04,MSFT,18.6556,18.6934,199885347.8,76.0218
2016-05-13T00:00:00.000-04,MSFT,19.2516,19.291,182263702.4,82.0847
2016-05-14T00:00:00.000-04,MSFT,10.8346,10.8713,197335223,82.9494
2016-05-15T00:00:00.000-04,MSFT,6.6732,7.247,325281170.5,82.2443
2016-05-16T00:00:00.000-04,MSFT,23.506,23.6737,318601352.3,82.8024
2016-05-17T00:00:00.000-04,MSFT,28.6744,29.0283,238813567.2,81.4359
2016-05-18T00:00:00.000-04,MSFT,14.8949,15.2455,343084423.8,79.8714
2016-05-19T00:00:00.000-04,MSFT,16.7068,16.7944,815361022.3,86.6406
2016-05-20T00:00:00.000-04,MSFT,18.0202,18.8527,696446667.6,85.3102
2016-05-21T00:00:00.000-04,MSFT,13.3067,13.3619,583695536.7,81.1482
2016-05-22T00:00:00.000-04,MSFT,13.2951,13.2961,609634028,86.5246
2016-05-23T00:00:00.000-04,MSFT,14.2841,14.5257,318550334.1,76.6903
2016-05-24T00:00:00.000-04,MSFT,29.6985,29.1499,251447920.4,81.1402
2016-05-25T00:00:00.000-04,MSFT,5.6837,5.7423,327326423.7,79.0521
2016-05-26T00:00:00.000-04,MSFT,14.9245,16.2845,189970294.3,80.0937
2016-05-27T00:00:00.000-04,MSFT,18.0365,15.7857,106795588.2,79.7924
2016-05-28T00:00:00.000-04,MSFT,14.8758,13.1233,150111313.3,78.473
2016-05-29T00:00:00.000-04,MSFT,15.1767,14.5391,242937712,82.1534
2016-05-30T00:00:00.000-04,MSFT,30.4904,31.2124,254799110,77.7361
2016-05-31T00:00:00.000-04,MSFT,2.9055,2.8471,265931972.1,82.597
2016-06-01T00:00:00.000-04,MSFT,24.7266,24.0721,258701029.7,75.1299
2016-06-02T00:00:00.000-04,MSFT,28.8573,28.1016,243172019.9,76.7269
2016-06-03T00:00:00.000-04,MSFT,21.7997,21.3634,208932144.5,78.7044
2016-06-04T00:00:00.000-04,MSFT,16.1246,16.5351,321697133.4,82.0258
2016-06-05T00:00:00.000-04,MSFT,12.3796,12.8406,433229555.1,83.8304
2016-06-06T00:00:00.000-04,MSFT,24.7532,24.9395,175151458,82.5217
2016-06-07T00:00:00.000-04,MSFT,31.5341,31.5697,227579607,74.9205
2016-06-08T00:00:00.000-04,MSFT,28.126,28.7135,310603220.4,78.7355
2016-06-09T00:00:00.000-04,MSFT,28.04,27.7442,326439621.7,81.4906
2016-06-10T00:00:00.000-04,MSFT,29.5077,28.9647,262155267.5,80.954
2016-06-11T00:00:00.000-04,MSFT,21.4391,21.6158,142546103.6,80.4016
2016-06-12T00:00:00.000-04,MSFT,18.8191,18.4991,199565392.1,78.5455
2016-06-13T00:00:00.000-04,MSFT,46.6132,46.7687,227440881.9,64.8479
2016-06-14T00:00:00.000-04,MSFT,38.7471,38.6623,243471722.3,69.638
2016-06-15T00:00:00.000-04,MSFT,25.4956,24.7169,251377278.6,79.103
2016-06-16T00:00:00.000-04,MSFT,34.6465,34.5708,187632016.6,78.0472
2016-06-17T00:00:00.000-04,MSFT,32.4173,32.7866,194764589.3,78.5527
2016-06-18T00:00:00.000-04,MSFT,30.0089,29.9443,266629890.1,76.5429
2016-06-19T00:00:00.000-04,MSFT,29.2506,28.9021,213176222.1,79.0417
2016-06-20T00:00:00.000-04,MSFT,25.0406,25.044,292487200,81.6356
2016-06-21T00:00:00.000-04,MSFT,23.399,22.5723,201571042.1,81.9317
2016-06-22T00:00:00.000-04,MSFT,28.0453,28.2138,247333804.1,82.374
2016-06-23T00:00:00.000-04,MSFT,22.6544,22.49,190951061,80.6413
2016-06-24T00:00:00.000-04,MSFT,28.2603,28.775,153156700,78.9176
2016-06-25T00:00:00.000-04,MSFT,14.4315,14.2466,140635540.7,70.2914
2016-06-26T00:00:00.000-04,MSFT,35.9181,36.9761,191436320.7,79.3874
2016-06-27T00:00:00.000-04,MSFT,31.7217,31.776,236773800.3,77.6997
2016-06-28T00:00:00.000-04,MSFT,21.8634,21.6333,346792781.2,78.6256
2016-06-29T00:00:00.000-04,MSFT,22.8093,23.7114,317038512.1,82.9865
2016-06-30T00:00:00.000-04,MSFT,28.8827,28.6136,171580137.3,79.9505
2016-07-01T00:00:00.000-04,MSFT,26.853,26.8092,186733851.1,79.5854
2016-07-02T00:00:00.000-04,MSFT,18.2879,18.5245,318016849.4,76.3168
2016-07-03T00:00:00.000-04,MSFT,1.6824,1.6856,188141469,79.7202
2016-07-04T00:00:00.000-04,MSFT,29.1876,29.2162,236619002.2,83.1138
2016-07-05T00:00:00.000-04,MSFT,30.6851,31.0384,248764173.9,79.2701
2016-07-06T00:00:00.000-04,MSFT,27.3303,27.6473,353412370.3,78.1625
2016-07-07T00:00:00.000-04,MSFT,31.9361,32.2635,423828402.6,77.819
2016-07-08T00:00:00.000-04,MSFT,24.315,24.881,284570599.6,76.6284
2016-07-09T00:00:00.000-04,MSFT,16.1217,16.4788,328146738.9,68.1625
2016-07-10T00:00:00.000-04,MSFT,21.1911,20.9312,274394392.7,77.4385
2016-07-11T00:00:00.000-04,MSFT,31.0891,30.7503,491682252.9,77.5984
2016-07-12T00:00:00.000-04,MSFT,38.5496,38.5356,437259374.5,74.3108
2016-07-13T00:00:00.000-04,MSFT,26.656,26.6624,290469608.2,79.569
2016-07-14T00:00:00.000-04,MSFT,26.2079,26.2408,326615232.6,79.0864
2016-07-15T00:00:00.000-04,MSFT,21.6518,25.9736,266683390,75.8906
2016-07-16T00:00:00.000-04,MSFT,23.6967,29.161,386991339.7,78.0433
2016-07-17T00:00:00.000-04,MSFT,20.9361,21.9189,255108794.1,77.4611
2016-07-18T00:00:00.000-04,MSFT,21.6966,22.1411,317375257.5,78.0118
2016-07-19T00:00:00.000-04,MSFT,27.6065,27.4983,327763894.3,84.9833
2016-07-20T00:00:00.000-04,MSFT,26.9246,26.9943,363897827,82.0424
2016-07-21T00:00:00.000-04,MSFT,16.2447,16.4495,276052836.9,80.3343
2016-07-22T00:00:00.000-04,MSFT,21.6268,21.1748,311238459.6,81.2626
2016-07-23T00:00:00.000-04,MSFT,17.6695,17.6232,297273028.3,82.6785
2016-07-24T00:00:00.000-04,MSFT,28.1347,27.9762,336073711.6,81.1295
2016-07-25T00:00:00.000-04,MSFT,26.5532,26.5493,327248456.2,80.9714
2016-07-26T00:00:00.000-04,MSFT,29.6863,29.5269,598978820.3,81.6241
2016-07-27T00:00:00.000-04,MSFT,27.1918,27.1801,440001924,83.8017
2016-07-28T00:00:00.000-04,MSFT,18.1384,18.1635,485819978.9,80.7047
2016-07-29T00:00:00.000-04,MSFT,6.9812,6.9135,214517731.3,77.1131
2016-07-30T00:00:00.000-04,MSFT,12.7406,12.6198,123460455.4,79.07
2016-07-31T00:00:00.000-04,MSFT,23.3925,23.845,247770001.8,81.0799
2016-08-01T00:00:00.000-04,MSFT,28.6976,28.9237,387003899.6,79.8464
2016-08-02T00:00:00.000-04,MSFT,28.9753,28.9162,292669948.5,78.9791
2016-08-03T00:00:00.000-04,MSFT,29.9367,30.1747,254790137.2,80.1796
2016-08-04T00:00:00.000-04,MSFT,32.124,32.0432,281855133.4,81.4287
2016-08-05T00:00:00.000-04,MSFT,24.8161,24.8501,381473031.5,84.4456
2016-08-06T00:00:00.000-04,MSFT,18.4181,18.3364,574456767.7,83.2394
2016-08-07T00:00:00.000-04,MSFT,23.8734,23.8827,319958251.8,81.507
2016-08-08T00:00:00.000-04,MSFT,27.8952,27.5357,324298416.4,83.5255
2016-08-09T00:00:00.000-04,MSFT,29.2797,29.2795,224190838.4,80.5171
2016-08-10T00:00:00.000-04,MSFT,13.2281,13.5128,338770593,81.3066
2016-08-11T00:00:00.000-04,MSFT,27.657,28.2279,265265068.1,78.2975
2016-08-12T00:00:00.000-04,MSFT,28.7393,28.6186,132981911.7,77.2374
2016-08-13T00:00:00.000-04,MSFT,23.3862,23.8009,109584034,81.7174
2016-08-14T00:00:00.000-04,MSFT,18.1458,18.2697,340023950.8,83.1017
2016-08-15T00:00:00.000-04,MSFT,33.9132,33.6075,267899611.2,80.2276
2016-08-16T00:00:00.000-04,MSFT,29.1072,29.1686,164437488.6,83.4128
2016-08-17T00:00:00.000-04,MSFT,29.8051,29.8556,287980136.3,83.7703
2016-08-18T00:00:00.000-04,MSFT,24.5297,25.0629,284359506.4,81.5692
2016-08-19T00:00:00.000-04,MSFT,15.7311,15.7414,231566786.9,82.1275
2016-08-20T00:00:00.000-04,MSFT,10.8403,11.2152,394162573,86.2221
2016-08-21T00:00:00.000-04,MSFT,34.2389,34.277,298546496.1,87.4419
2016-08-22T00:00:00.000-04,MSFT,25.8957,26.0111,237491463.7,77.0934
2016-08-23T00:00:00.000-04,MSFT,25.3443,25.6758,234786196.5,74.4621
2016-08-24T00:00:00.000-04,MSFT,26.3235,26.1226,438427820.9,83.9146
2016-08-25T00:00:00.000-04,MSFT,30.3309,30.3959,353119708,83.5801
2016-08-26T00:00:00.000-04,MSFT,25.683,25.5741,319993326.7,82.9432
2016-08-27T00:00:00.000-04,MSFT,12.8558,12.8847,144047111.6,83.3075
2016-08-28T00:00:00.000-04,MSFT,14.1037,14.1193,969853425.1,76.2642
2016-08-29T00:00:00.000-04,MSFT,16.3511,17.318,281363194.7,78.2035
2016-08-30T00:00:00.000-04,MSFT,28.8675,29.1808,191164144.8,80.0827
2016-08-31T00:00:00.000-04,MSFT,23.2962,23.9623,269616470,81.6813
2016-09-01T00:00:00.000-04,MSFT,22.8328,23.0035,209233579.3,85.4636
2016-09-02T00:00:00.000-04,MSFT,20.9714,20.8534,324122591.9,81.977
2016-09-03T00:00:00.000-04,MSFT,16.7415,16.7593,567967894.3,81.8857
2016-09-04T00:00:00.000-04,MSFT,26.3636,26.6605,443600490.1,78.554
2016-09-05T00:00:00.000-04,MSFT,6.2935,6.271,229127882.5,79.3814
2016-09-06T00:00:00.000-04,MSFT,19.415,19.2965,240583130.7,79.3067
2016-09-07T00:00:00.000-04,MSFT,17.8094,16.0946,321554751.8,77.4328
2016-09-08T00:00:00.000-04,MSFT,27.6842,26.0814,420895241.6,78.4131
2016-09-09T00:00:00.000-04,MSFT,24.5338,23.753,242866689.2,82.4455
2016-09-10T00:00:00.000-04,MSFT,21.622,21.6083,421260000.5,85.8206
2016-09-11T00:00:00.000-04,MSFT,25.9737,25.5078,294674681.4,84.1877
2016-09-12T00:00:00.000-04,MSFT,16.2757,16.3621,371937806.6,81.5902
2016-09-13T00:00:00.000-04,MSFT,24.4738,23.0174,251004593.7,77.7079
2016-09-14T00:00:00.000-04,MSFT,23.6094,23.0608,161722417.9,80.5696
2016-09-15T00:00:00.000-04,MSFT,20.7647,20.2116,360429895.3,83.5136
2016-09-16T00:00:00.000-04,MSFT,27.3448,25.5937,272379644.1,83.2396
2016-09-17T00:00:00.000-04,MSFT,19.4972,18.2914,440916198.6,81.8538
2016-09-18T00:00:00.000-04,MSFT,-1.1381,-1.3844,411779305.3,74.9868
2016-09-19T00:00:00.000-04,MSFT,9.429,9.6469,520532907.3,82.7534
2016-09-20T00:00:00.000-04,MSFT,20.2891,20.5529,426756351.3,77.4104
2016-09-21T00:00:00.000-04,MSFT,24.5417,24.9649,337486277.7,78.4273
2016-09-22T00:00:00.000-04,MSFT,36.1445,36.2082,349939895.8,84.4839
2016-09-23T00:00:00.000-04,MSFT,31.2779,31.5726,256584022.1,81.625
2016-09-24T00:00:00.000-04,MSFT,23.7898,23.4035,513456482.4,82.3792
2016-09-25T00:00:00.000-04,MSFT,30.7454,30.8235,449160805.9,80.141
2016-09-26T00:00:00.000-04,MSFT,34.8051,35.2364,644143833.2,80.8968
2016-09-27T00:00:00.000-04,MSFT,35.4957,35.2939,271842917.7,81.4014
2016-09-28T00:00:00.000-04,MSFT,20.0954,19.7457,354405715.8,80.8768
2016-09-29T00:00:00.000-04,MSFT,30.7102,30.8996,467948788.8,81.0503
2016-09-30T00:00:00.000-04,MSFT,25.5434,25.7006,279178195,75.6986
2016-10-01T00:00:00.000-04,MSFT,27.5443,27.9013,450230665.9,80.7524
2016-10-02T00:00:00.000-04,MSFT,20.0889,19.4768,552314135.8,84.1823
2016-10-03T00:00:00.000-04,MSFT,24.064,24.3416,504072384,82.3861
2016-10-04T00:00:00.000-04,MSFT,29.7663,29.8292,216535695.8,78.5034
2016-10-05T00:00:00.000-04,MSFT,29.8724,31.599,239616844,79.0567
2016-10-06T00:00:00.000-04,MSFT,40.4426,40.7975,376541027.6,79.1079
2016-10-07T00:00:00.000-04,MSFT,31.0578,30.8573,328846705,80.6543
2016-10-08T00:00:00.000-04,MSFT,31.9324,34.4659,314767271,81.0847
2016-10-09T00:00:00.000-04,MSFT,22.0647,21.5144,236903121.5,83.3386
2016-10-10T00:00:00.000-04,MSFT,25.205,25.5394,426198582.1,84.7634
2016-10-11T00:00:00.000-04,MSFT,28.9895,29.1916,218866065,83.7129
2016-10-12T00:00:00.000-04,MSFT,16.6552,16.5688,265748560.9,78.0593
2016-10-13T00:00:00.000-04,MSFT,29.0667,29.2995,573586538.4,79.2374
2016-10-14T00:00:00.000-04,MSFT,20.3959,20.4362,456120725,80.9876
2016-10-15T00:00:00.000-04,MSFT,23.0511,22.6761,441703951.2,74.6382
2016-10-16T00:00:00.000-04,MSFT,19.8187,19.3152,488045104.5,73.8979
2016-10-17T00:00:00.000-04,MSFT,13.1454,13.7026,485454900.5,75.6205
2016-10-18T00:00:00.000-04,MSFT,20.9962,21.7303,262316342.6,79.4784
2016-10-19T00:00:00.000-04,MSFT,32.3479,32.5527,341019318.4,80.3269
2016-10-20T00:00:00.000-04,MSFT,24.6952,24.3782,594515481.5,79.8158
